Gender,Income
Female,48288.29
Female,51707.05
Female,40991.88
Female,46809.04
Female,45134.19
Female,48994.07
Male,43304.48
Female,34658.19
Male,77285.0
Female,36365.96
Male,51814.59
Female,32279.72
Female,30029.53
Male,50978.26
Female,51743.68
Female,62614.99
Female,53995.47
Male,48501.89
Female,40504.0
Male,64990.12
Female,59288.51
Female,37536.71
Male,50379.64
Female,51440.52
Female,46543.46
Male,57718.5
Female,58317.33
Male,48095.14
Male,47191.31
Male,64989.58
Female,59328.39
Male,50723.6
Male,33707.91
Female,53440.0
Male,56980.83
Female,22454.78
Female,52518.69
Female,45833.08
Female,47791.46
Male,40926.19
Male,48518.11
Male,63919.92
Male,45536.02
Male,59655.74
Female,41936.69
Male,57587.56
Male,50016.56
Male,53520.25
Female,50071.53
Female,56416.25
Male,24324.15
Female,35801.75
Male,54170.8
Male,29564.62
Female,44694.2
Female,49456.59
Male,41718.6
Male,43084.39
Female,52715.82
Male,60092.95
Female,40415.51
Male,44249.42
Female,42687.39
Male,25786.2
Male,51417.12
Female,59347.18
Male,60166.43
Male,41292.34
Female,37483.02
Male,50216.06
Male,58292.74
Male,51548.5
Female,52893.05
Female,61418.31
Female,42608.63
Male,47800.3
Male,66346.06
Male,48031.89
Male,37326.63
Female,43306.44
Male,40618.2
Male,53571.63
Male,41040.53
Female,52710.34
Male,42639.35
Male,28766.21
Male,53066.2
Male,51484.64
Male,55177.58
Female,43270.13
Male,42204.56
Male,54014.67
Male,65190.2
Male,50111.68
Male,54245.85
Male,46784.12
Male,34563.69
Male,59674.29
Male,59084.14
Male,57107.74
Female,48180.55
Female,55970.56
Female,58937.62
Female,66201.59
Male,59885.26
Female,50638.21
Female,36917.47
Male,51556.58
Female,52565.77
Female,57090.3
Male,63538.92
Male,49048.49
Male,71009.87
Female,32407.13
Female,54193.42
Male,42014.8
Male,30927.78
Female,47982.26
Male,35428.27
Female,48385.72
Male,50347.69
Male,61185.41
Female,34924.15
Male,59084.45
Male,50980.8
Male,60288.49
Female,45682.49
Male,36677.55
Male,37825.01
Male,37081.93
Male,54778.14
Male,64769.22
Male,44350.48
Female,56291.35
Female,34765.58
Male,51803.21
Female,56685.63
Female,35518.75
Male,47961.17
Female,57159.17
Female,20662.29
Female,63354.53
Female,53536.79
Female,57167.28
Female,45872.81
Female,32772.78
Female,55340.63
Male,49174.1
Male,50321.15
Female,60876.07
Female,57620.64
Male,69212.37
Female,51538.54
Female,43087.88
Male,48115.83
Male,54156.63
Male,60158.57
Female,35329.66
Female,50085.38
Male,66095.42
Male,47597.91
Female,59310.12
Male,54931.18
Female,59558.61
Female,41902.39
Male,41945.98
Male,50202.72
Female,34677.78
Male,47302.59
Male,52528.77
Male,67846.36
Male,54027.18
Female,56252.28
Female,61644.76
Female,40353.42
Female,48349.17
Male,74254.13
Male,49208.78
Female,61164.31
Female,59637.38
Male,35218.86
Female,53104.79
Female,51467.47
Male,53299.59
Female,42458.88
Male,38830.8
Male,45239.9
Female,49022.05
Male,61849.84
Female,68173.11
Male,63965.98
Female,58601.85
Female,39956.6
Female,45911.04
Male,52099.26
Male,43675.61
Female,55772.06
Male,57204.86
Female,55362.9
Female,60251.35
Male,40954.09
Female,59328.29
Male,43043.55
Female,40590.64
Male,55321.16
Female,62158.74
Female,54880.13
Male,50208.04
Female,53101.54
Female,51364.27
Male,38740.49
Female,37573.8
Male,49211.74
Female,50798.57
Male,50113.32
Female,56761.02
Female,47845.23
Female,55629.79
Male,48554.13
Male,68233.59
Male,50807.14
Male,73407.23
Female,53520.12
Female,47863.23
Male,41005.52
Male,35571.11
Male,40085.58
Female,41203.94
Male,53948.2
Male,44738.35
Female,51869.27
Female,62819.78
Male,49121.92
Female,70791.57
Male,38241.89
Female,48494.16
Male,44606.87
Male,59365.07
Male,27602.08
Male,35568.85
Female,48926.53
Female,65513.78
Female,52258.42
Female,36484.53
Male,38028.33
Male,66729.9
Female,43788.65
Female,40570.37
Female,64773.73
Female,60110.97
Female,62740.6
Male,40499.58
Male,34748.94
Male,51331.66
Female,53351.26
Female,53646.02
Female,64781.84
Female,32662.33
Male,58596.95
Male,39033.75
Female,58557.35
Male,45250.43
Male,41860.28
Female,43900.97
Female,35543.9
Female,50404.29
Female,42273.27
Female,57862.98
Female,56400.56
Male,66881.57
Male,53663.27
Female,55206.78
Male,64001.0
Female,43723.37
Female,35117.42
Female,52000.94
Female,35773.67
Male,74539.39
Female,64554.98
Male,71639.76
Female,50624.47
Female,55505.74
Female,45405.25
Male,58829.25
Female,37844.57
Female,24569.07
Female,42092.89
Male,35445.27
Male,64779.27
Male,68156.77
Female,35970.71
Male,62917.16
Female,59513.85
Male,34302.23
Male,46097.32
Female,44198.36
Male,57479.95
Female,37712.21
Female,49011.27
Male,43140.65
Female,54733.41
Female,47832.08
Male,44647.54
Male,47867.03
Female,70360.43
Male,45831.0
Female,39589.95
Female,55834.34
Male,48564.75
Male,35847.66
Male,72314.96
Male,46475.21
Female,46221.31
Female,51598.35
Male,67301.17
Male,33202.55
Female,52759.86
Female,70872.72
Female,51287.29
Female,37646.66
Male,43816.03
Female,52068.83
Female,63308.04
Male,46606.64
Female,58266.52
Female,35646.31
Male,35562.82
Male,45171.99
Male,64380.29
Female,50688.75
Female,52898.11
Male,52780.8
Male,61092.08
Female,43897.79
Male,56882.85
Male,41691.17
Male,69832.73
Female,41996.09
Female,41176.11
Female,55496.7
Female,50797.88
Female,53268.52
Female,52273.14
Male,39096.08
Female,66133.59
Female,58935.42
Male,63589.5
Female,44716.69
Female,54165.24
Male,51973.68
Male,61280.03
Male,61602.48
Female,51930.51
Male,34820.49
Female,67796.62
Female,55559.87
Female,43915.63
Female,54065.42
Male,34889.06
Male,60553.53
Female,35287.88
Male,47791.66
Female,52444.54
Female,60388.4
Female,51065.45
Male,56349.63
Female,49718.33
Female,49678.14
Male,50854.77
Male,48109.42
Male,33134.3
Male,42316.77
Female,52447.75
Male,47508.79
Female,48441.91
Male,46766.46
Male,41364.02
Male,45069.01
Male,46931.68
Male,50051.43
Male,53933.78
Female,48194.5
Male,39703.45
Male,36019.18
Male,75974.37
Male,38701.85
Female,44813.75
Male,55170.0
Male,53608.61
Male,55208.66
Male,45572.83
Female,52385.58
Male,50613.44
Female,46878.69
Male,52454.1
Female,60553.66
Female,49778.0
Male,49844.53
Male,60681.61
Female,59613.6
Female,65839.36
Male,32437.7
Female,59051.19
Female,56015.8
Female,41143.48
Male,52515.88
Female,60511.22
Female,41708.41
Female,54425.62
Male,58713.54
Male,39289.8
Female,48577.14
Male,53009.68
Female,42038.68
Male,41208.47
Male,48649.55
Female,58016.4
Male,56437.34
Male,41385.87
Male,56521.68
Female,41640.6
Male,33898.3
Male,46328.56
Female,61229.69
Male,56559.61
Male,49984.28
Male,45832.95
Male,46102.38
Male,51087.85
Female,39315.63
Female,46518.93
Male,47844.31
Male,36489.26
Male,41615.52
Female,54105.07
Female,50095.12
Male,46912.38
Male,40885.73
Female,65768.5
Male,41620.21
Female,52515.93
Female,45121.31
Male,50362.79
Female,54576.1
Male,36297.43
Male,49933.84
Male,61907.29
Male,67615.02
Male,48699.86
Male,50416.81
Female,72113.33
Female,61349.24
Female,43827.15
Female,43810.17
Male,59565.49
Female,39889.63
Female,60877.27
Female,53343.0
Male,55177.21
Female,47432.66
Male,43701.75
Female,64619.93
Male,47532.63
Male,45890.65
Female,49198.63
Male,51930.22
Male,39691.75
Female,44351.29
Female,43819.68
Female,58452.8
Male,41140.37
Male,32442.32
Male,30329.05
Female,35296.2
Male,63615.38
Male,50162.07
Male,55012.49
Male,55364.88
Male,50561.84
Male,49252.19
Male,60445.26
Female,51459.96
Female,63990.97
Female,56208.3
Male,43822.04
Male,45028.66
Female,42725.35
Male,62175.48
Female,45949.49
Male,42015.27
Male,53197.78
Female,49028.33
Female,52945.69
Female,68898.14
Female,59130.71
Female,50270.11
Male,35915.77
Male,45000.38
Male,57110.46
Female,38289.59
Female,71409.7
Female,50144.17
Female,50488.48
Female,43333.55
Female,54967.38
Male,38419.98
Male,71648.93
Male,63173.51
Male,59842.96
Male,36095.71
Female,52054.13
Female,62090.86
Female,55931.05
Female,39978.91
Female,43499.06
Female,45480.64
Male,43965.62
Female,65287.79
Female,30789.87
Female,56559.19
Female,37076.97
Male,40387.49
Male,29902.67
Female,44509.46
Male,65107.32
Male,52648.24
Female,38016.38
Female,60171.48
Female,62313.04
Female,51040.46
Female,70347.49
Male,58215.64
Female,56826.53
Female,41966.21
Female,56273.98
Male,52167.91
Female,55198.29
Female,43154.14
Female,51280.99
Male,41831.38
Female,28528.68
Female,59983.05
Female,34976.11
Male,51071.86
Female,53330.02
Female,53265.63
Female,47169.21
Male,52712.11
Female,54709.67
Female,57349.65
Female,67334.41
Male,52341.94
Male,50640.49
Female,40932.71
Male,54359.46
Male,56673.83
Male,48076.97
Female,55446.13
Female,47074.84
Male,56709.93
Male,59126.02
Male,58986.28
Female,51178.44
Female,39600.32
Male,43880.87
Male,55951.57
Male,74488.12
Male,46592.79
Female,54558.38
Male,44439.47
Female,40260.33
Male,43236.84
Male,29175.28
Male,63534.35
Male,27698.7
Male,47361.72
Female,38218.72
Male,41156.2
Male,63765.23
Male,52010.67
Female,40346.04
Female,44104.83
Female,42345.19
Female,49564.54
Male,51728.92
Male,68955.75
Male,30836.99
Female,49651.88
Male,46844.32
Male,59465.49
Female,53548.18
Female,55903.62
Female,53450.86
Male,40680.09
Male,62112.65
Female,57985.05
Male,59155.3
Female,62640.5
Female,54176.75
Male,64809.92
Female,53776.4
Female,47809.41
Female,49933.96
Male,49761.56
Female,44806.09
Female,66318.89
Female,52962.95
Female,50947.38
Female,53882.74
Female,79798.55
Female,38682.76
Male,41549.61
Male,36194.29
Female,47674.01
Male,52455.18
Male,45346.77
Female,44602.73
Male,51424.05
Female,44978.92
Female,53101.76
Female,61142.34
Female,56770.3
Female,58810.13
Male,60859.18
Female,52828.28
Male,48413.59
Female,42277.47
Female,46088.22
Female,44763.14
Male,57316.72
Female,53467.83
Female,56967.58
Female,38396.63
Female,64317.49
Male,45730.2
Female,38999.83
Male,45607.82
Female,74837.66
Male,46122.83
Male,46749.04
Female,48078.95
Female,48513.8
Male,42185.24
Female,51432.13
Female,60755.95
Female,53142.89
Male,38888.35
Female,46556.54
Female,44484.73
Female,50529.39
Male,63304.52
Female,48511.17
Male,49118.45
Female,67776.45
Male,58762.06
Female,55740.81
Female,69581.32
Male,54898.11
Male,30134.73
Male,58326.66
Female,34079.92
Female,54520.05
Female,32862.56
Female,45331.45
Male,46362.15
Female,42298.81
Female,46511.48
Female,60325.62
Female,42860.47
Female,55451.41
Female,40343.5
Female,48105.0
Male,53238.39
Female,40034.72
Female,36882.8
Female,54918.78
Female,61230.8
Male,49209.35
Male,45426.87
Male,51556.75
Male,50554.8
Male,52429.03
Male,24717.55
Female,39308.96
Male,41547.7
Male,51508.68
Female,51858.78
Male,56361.8
Female,52575.82
Female,36992.65
Male,64470.05
Female,62719.18
Male,37418.03
Male,53327.05
Female,44045.76
Female,51388.64
Male,60533.1
Female,71301.04
Female,57512.78
Male,52949.35
Male,46601.79
Female,51821.35
Male,63597.72
Male,49552.91
Male,41138.87
Male,33803.1
Male,55130.48
Male,52472.88
Male,43540.92
Female,60260.14
Male,45782.23
Female,48653.56
Female,49833.36
Female,46490.47
Male,52358.65
Male,61515.15
Female,38575.18
Male,54885.2
Female,51721.59
Male,51537.64
Male,58718.45
Female,50492.97
Female,54802.29
Female,57158.65
Male,44956.35
Female,52991.83
Male,47492.12
Male,48673.18
Male,46779.39
Female,54710.8
Female,50816.45
Female,53945.44
Male,49824.83
Male,33958.79
Female,50313.68
Male,50635.38
Male,52425.96
Female,44062.71
Female,38045.3
Female,56246.07
Male,47263.93
Male,51712.44
Male,47185.4
Male,49939.38
Male,45507.15
Female,40319.16
Male,54737.32
Male,43968.8
Male,51639.51
Female,54104.6
Female,44131.87
Female,37961.14
Male,74260.86
Female,44722.28
Female,56234.17
Female,69394.64
Male,57899.08
Female,46995.57
Male,49328.84
Male,41673.93
Female,58816.96
Male,55662.71
Female,44855.74
Male,39578.25
Female,36787.66
Female,59865.14
Female,51203.73
Male,52149.85
Female,41770.51
Male,35364.97
Female,59626.14
Male,50420.39
Male,59072.35
Female,46140.67
Female,47631.82
Female,57132.98
Female,57323.48
Female,57975.66
Male,47047.99
Female,56145.47
Female,61090.99
Male,48952.28
Female,44865.12
Female,63427.48
Male,43455.54
Female,56294.76
Female,49415.78
Female,31584.34
Male,61285.94
Female,22421.46
Male,30158.72
Female,55273.3
Male,55270.71
Female,43624.2
Male,51478.22
Male,24685.7
Male,57069.75
Male,52497.25
Male,49543.57
Male,50208.41
Female,54932.54
Female,49710.98
Male,31259.44
Male,71963.32
Male,62008.01
Male,37150.55
Female,46548.63
Male,47639.66
Female,60788.5
Female,28407.31
Male,45009.92
Male,32393.64
Female,47149.04
Female,45274.99
Male,50796.94
Male,43951.26
Male,42489.77
Female,56196.57
Female,54546.73
Male,55513.98
Female,48231.0
Female,44282.61
Male,48811.48
Male,55011.62
Female,28232.2
Female,53941.12
Male,53091.38
Male,50621.51
Male,48506.87
Male,24338.81
Male,45601.47
Female,67894.39
Female,50129.01
Female,46927.1
Female,50169.06
Male,53547.73
Male,56588.2
Male,47711.2
Female,54249.2
Female,66766.51
Female,60062.51
Male,73403.0
Female,43432.3
Male,66761.9
Male,42093.26
Male,53535.66
Male,57324.77
Male,44892.23
Male,50879.64
Female,59104.61
Male,42897.29
Male,66693.83
Female,36154.03
Male,69396.91
Female,60013.26
Female,49102.74
Female,45973.32
Male,44929.72
Male,48642.04
Female,49515.04
Male,62552.26
Male,69686.54
Female,51993.8
Female,41543.72
Male,44542.74
Female,48169.09
Female,39698.78
Female,38210.59
Male,70971.27
Male,53026.14
Male,41668.67
Female,58166.04
Male,38216.54
Female,39039.88
Male,41969.58
Male,66545.13
Female,47471.2
Male,25582.93
Female,62100.66
Male,46936.19
Male,31505.92
Female,46833.17
Female,55210.04
Female,54040.49
Male,67984.15
Male,41472.32
Male,50467.2
Female,43004.31
Female,34578.07
Female,58855.27
Male,54632.7
Male,52836.78
Female,54267.9
Male,43145.27
Female,39943.05
Male,50376.47
Male,61612.11
Female,66080.77
Male,57954.33
Male,50291.74
Female,52697.84
Female,50115.94
Male,39740.57
Female,50246.47
Male,36651.73
Female,48759.23
Male,66361.05
Male,58228.59
Female,40768.81
Male,49275.71
Male,41656.24
Female,49374.86
Female,60411.08
Male,56530.08
Female,74841.44
Female,61924.77
Male,52040.0
Male,56771.5
Female,47975.57
Female,38724.96
Female,63057.77
Male,60089.91
Male,47589.46
Male,52739.36
Male,62409.39
Male,58463.51
Male,35368.99
Male,52436.2
Female,48323.68
Female,61130.01
Male,60310.43
Male,63186.08
Male,38821.06
Female,42158.88
Male,61140.82
Female,44083.54
Female,34785.67
Female,55325.96
Female,44527.82
Female,67897.91
Male,52961.85
Male,51602.59
Female,46307.56
Male,65908.35
Female,53585.54
Female,45915.0
Male,42059.16
Male,49265.27
Male,40223.53
Male,60288.77
Male,31916.58
Female,48604.86
Male,56101.34
Male,53421.19
Male,42827.17
Female,56602.59
Male,41139.61
Female,49776.15
Male,56518.42
Male,54629.13
Female,43249.61
Male,61974.95
Male,50866.95
Female,57429.95
Male,65291.01
Female,61175.21
Female,61201.29
Female,51926.8
Female,57939.35
Female,52135.97
Male,37906.76
Male,53027.44
Male,52563.61
Female,55837.29
Female,48720.03
Female,42385.44
Female,56565.06
Male,36867.28
Male,64588.19
Female,47685.82
Female,52455.28
Male,55585.58
Female,55906.88
Female,35910.16
Female,58240.87
Male,53031.54
Male,43647.39
Female,42503.33
Male,46659.47
Female,37012.58
Female,67222.67
Male,64861.51
Female,54517.0
Female,47766.02
Male,48028.92
Female,57580.66
Female,67578.27
Female,44296.03
Male,38824.14
Female,65476.41
Male,32128.61
Female,39914.69
Female,47531.42
Female,34395.67
Female,61121.49
Male,58569.05
Male,44252.07
Female,62796.14
Female,64492.92
Female,48868.29
Female,45493.32
Female,72596.02
Female,57211.62
Female,52563.25
Female,63635.46
Male,53019.31
Male,44943.79
Male,50801.6
Female,60386.54
Female,30078.14
Female,47119.69
Male,63830.57
Female,44881.32
Male,65461.09
Female,64147.44
Male,49344.71
Male,44314.61
Male,47126.41
Female,76646.14
Male,68744.24
Female,51253.91
Female,43918.46
Female,51170.41
Female,52438.27
Female,37566.41
Male,50800.41
Female,63224.04
Female,32006.43
Female,58265.84
Female,63747.98
Female,44394.43
Male,66941.76
Male,43096.63
Female,54410.83
Male,46932.27
Male,46930.04
Female,43827.01
Male,56985.75
Female,58488.05
Male,49355.78
Male,36400.32
Male,54031.7
Female,54220.14
Male,47832.85
Male,68672.31
Female,34360.71
Female,27827.16
Male,42691.65
Female,57104.25
Male,39441.55
Male,40190.29
Female,59510.21
Female,54625.48
Female,53770.61
Male,57814.29
Female,45748.07
Male,46210.16
Female,58097.79
Male,36551.13
Female,28572.8
Male,45667.16
Female,59308.73
Male,52555.6
Female,58572.92
Female,29837.06
Male,53154.97
Female,56538.65
Male,36492.03
Male,58620.58
Female,48884.81
Male,80713.37
Female,28227.64
Female,63691.14
Male,46058.42
Female,33828.48
Male,44730.45
Male,52774.79
Female,60374.67
Female,67219.64
Male,64218.93
Male,40346.18
Female,61301.65
Female,53912.85
Female,43453.97
Female,47880.89
Male,42901.57
Female,50370.92
Male,42703.42
Male,39720.06
Female,54791.19
Male,56287.31
Female,48124.03
Male,63676.51
Female,47395.69
Male,46972.25
Male,56604.89
Female,48675.74
Female,50847.98
Male,24795.62
Male,50167.07
Female,31728.04
Male,37790.49
Female,36646.77
Male,39574.17
Female,44511.46
Male,45135.07
Female,56642.75
Female,52223.88
Male,30989.26
Female,50832.95
Male,53182.55
Female,46714.33
Female,49391.14
Female,51903.1
Male,57646.0
Female,34251.2
Male,47556.83
Female,65083.36
Male,64166.61
Male,58509.37
Male,55368.25
Female,66546.35
Male,69178.48
Female,48709.2
Male,40305.68
Male,47297.08
Male,80966.96
Male,34306.44
Female,45294.61
Male,35873.09
Male,51247.64
Female,37973.09
Male,48912.49
Male,30499.05
Male,56176.21
Male,62223.45
Female,46160.56
Female,48648.7
Male,48365.93
Female,51809.11
Female,49618.3
Male,57681.17
Female,62330.39
Male,41859.29
Female,46906.72
Female,59016.19
Female,35783.31
Male,30292.79
Female,52263.16
Male,54963.46
Male,42777.0
Female,44213.49
Male,42398.08
Female,41330.75
Male,56934.96
Male,38195.02
Female,47344.77
Female,40946.64
Female,35447.11
Female,58701.78
Male,44801.75
Male,51884.4
Male,34919.24
Female,42580.61
Male,57560.88
Female,75872.71
Male,30237.84
Female,47988.92
Male,54122.81
Male,43839.0
Female,58495.22
Male,41332.67
Female,51538.48
Male,44779.28
Male,62194.31
Female,43236.35
Female,46481.26
Male,59456.89
Male,39719.61
Male,50687.5
Male,31774.66
Male,39120.67
Male,53821.31
Female,40093.02
Female,44554.27
Female,54930.86
Male,44208.14
Male,58228.42
Male,52156.63
Female,54356.83
Female,62409.66
Male,53198.23
Male,65388.47
Female,59112.62
Female,44765.48
Female,62931.48
Male,52638.66
Male,46053.2
Male,52783.86
Female,61123.27
Female,54550.45
Male,68223.93
Male,60865.31
Female,55231.6
Male,39739.32
Female,48202.67
Female,50716.64
Male,56966.32
Female,56373.33
Male,51695.4
Female,51203.5
Female,57204.57
Male,41414.14
Female,66955.16
Male,29528.33
Male,64554.09
Female,49548.14
Male,60025.8
Male,53638.4
Male,53460.34
Male,55542.54
Male,58090.54
Male,46711.69
Female,60347.99
Male,39155.29
Female,49946.69
Female,58359.7
Male,59950.18
Female,54607.89
Female,46066.08
Male,58967.08
Male,43306.34
Male,67514.09
Female,49153.29
Female,34603.74
Male,38053.17
Male,50436.44
Female,51398.25
Female,69696.57
Female,39615.01
Female,50394.62
Male,39405.79
Female,45073.45
Female,66839.72
Female,38636.64
Female,55870.42
Male,53929.07
Male,49758.29
Female,55194.37
Female,38399.8
Male,66563.23
Male,69248.45
Female,50471.05
Female,74231.06
Male,46009.72
Male,54004.32
Male,64318.89
Male,45409.96
Male,36184.51
Male,33882.83
Female,70608.27
Male,44709.75
Male,48142.63
Male,38872.36
Male,59483.39
Female,42184.4
